diagnostic_type,query_keyframe_id,valid_overlap_query,candidate_available,sc_rank1_label,s1,s2,s3,margin12,margin13,top5_score_mean,top5_score_std,rank1_rank2_ratio,margin_threshold,tp,fp,fn,tn,tpr,fpr,precision,recall
per_query,951.0,True,True,SC Rank-1 correct,0.7613368,0.74125785,0.7056021,0.020078957,0.055734694,0.7206836,0.026197152,1.0270877,,,,,,,,,
per_query,952.0,True,True,SC Rank-1 correct,0.7530506,0.74310035,0.73129857,0.00995028,0.02175206,0.7328651,0.014216982,1.0133902,,,,,,,,,
per_query,953.0,True,True,SC Rank-1 correct,0.75922424,0.74840194,0.740825,0.010822296,0.018399239,0.7444926,0.008600368,1.0144606,,,,,,,,,
per_query,954.0,True,True,SC Rank-1 correct,0.7709261,0.77015626,0.76532763,0.0007698536,0.0055984855,0.74704516,0.026846582,1.0009996,,,,,,,,,
per_query,955.0,True,True,SC Rank-1 correct,0.7501346,0.73965967,0.72442406,0.01047492,0.025710523,0.7309499,0.012091304,1.0141618,,,,,,,,,
per_query,956.0,True,True,SC Rank-1 correct,0.7416319,0.71896046,0.71486145,0.022671461,0.026770473,0.72048795,0.010780703,1.0315337,,,,,,,,,
per_query,957.0,True,True,SC Rank-1 correct,0.742754,0.74089235,0.70983285,0.0018616319,0.032921135,0.71720016,0.020961793,1.0025127,,,,,,,,,
per_query,958.0,True,True,SC Rank-1 correct,0.74392307,0.72590053,0.7051281,0.018022537,0.038794994,0.70681745,0.025412353,1.0248278,,,,,,,,,
per_query,959.0,True,True,SC Rank-1 correct,0.78109235,0.7422542,0.71817535,0.038838148,0.062916994,0.72900075,0.030072974,1.0523245,,,,,,,,,
per_query,960.0,True,True,SC Rank-1 correct,0.7826437,0.72978824,0.71799797,0.052855432,0.06464571,0.72429,0.03208288,1.0724257,,,,,,,,,
per_query,961.0,True,True,SC Rank-1 correct,0.7305211,0.72967005,0.70428586,0.0008510351,0.026235223,0.703334,0.024161387,1.0011663,,,,,,,,,
per_query,962.0,True,True,SC Rank-1 correct,0.7780582,0.7230967,0.7208416,0.054961443,0.057216585,0.7308076,0.0239003,1.0760084,,,,,,,,,
per_query,963.0,True,True,SC Rank-1 correct,0.7905043,0.7401946,0.72279906,0.050309658,0.067705214,0.7388792,0.026851807,1.0679681,,,,,,,,,
per_query,964.0,True,True,SC Rank-1 correct,0.7598993,0.75383794,0.73590124,0.006061375,0.023998082,0.73428166,0.022358123,1.0080407,,,,,,,,,
per_query,965.0,True,True,SC Rank-1 correct,0.76151085,0.7340402,0.71979743,0.027470648,0.041713417,0.7277,0.019299073,1.0374238,,,,,,,,,
per_query,966.0,True,True,SC Rank-1 correct,0.7518364,0.73124236,0.7278484,0.02059406,0.023988008,0.72278756,0.02032396,1.0281631,,,,,,,,,
per_query,967.0,True,True,SC Rank-1 correct,0.7451131,0.7328552,0.73023933,0.012257874,0.014873743,0.7235693,0.01637399,1.0167261,,,,,,,,,
per_query,968.0,True,True,SC Rank-1 correct,0.7481097,0.74177885,0.71554136,0.0063308477,0.032568336,0.7219607,0.019603537,1.0085347,,,,,,,,,
per_query,969.0,True,True,SC Rank-1 correct,0.72695094,0.71774143,0.69828546,0.009209514,0.028665483,0.70484215,0.015462175,1.0128312,,,,,,,,,
per_query,970.0,True,True,SC Rank-1 correct,0.79281306,0.7703062,0.7495858,0.022506833,0.043227255,0.7560121,0.023296975,1.0292181,,,,,,,,,
per_query,971.0,True,True,SC Rank-1 correct,0.7951259,0.76686203,0.76356614,0.028263867,0.031559765,0.765959,0.015972992,1.0368565,,,,,,,,,
per_query,972.0,True,True,SC Rank-1 correct,0.8338618,0.79280573,0.7881209,0.041056097,0.045740902,0.788645,0.025760368,1.0517858,,,,,,,,,
per_query,973.0,True,True,SC Rank-1 correct,0.8114733,0.8011368,0.7951325,0.010336518,0.016340792,0.7945021,0.013573106,1.0129023,,,,,,,,,
per_query,974.0,True,True,SC Rank-1 correct,0.8040448,0.7737439,0.77366155,0.030300856,0.03038323,0.76858866,0.022455918,1.0391613,,,,,,,,,
per_query,975.0,True,True,SC Rank-1 correct,0.80710053,0.78929037,0.76478845,0.017810166,0.042312086,0.76937836,0.026748698,1.0225648,,,,,,,,,
per_query,976.0,True,True,SC Rank-1 correct,0.77331936,0.7704701,0.75575835,0.0028492808,0.017561018,0.7550083,0.01532981,1.0036981,,,,,,,,,
per_query,977.0,True,True,SC Rank-1 correct,0.7696768,0.75155926,0.7470705,0.018117547,0.022606313,0.73890543,0.022644129,1.0241066,,,,,,,,,
per_query,978.0,True,True,SC Rank-1 correct,0.7510787,0.72321314,0.7225965,0.027865589,0.028482199,0.72244227,0.015869763,1.0385302,,,,,,,,,
per_query,979.0,True,True,SC Rank-1 correct,0.76917803,0.7677766,0.73284453,0.0014014244,0.0363335,0.74255174,0.02183823,1.0018253,,,,,,,,,
per_query,980.0,True,True,SC Rank-1 correct,0.7304668,0.71476555,0.7100105,0.015701234,0.020456254,0.7092353,0.013201306,1.0219669,,,,,,,,,
per_query,981.0,True,True,SC Rank-1 correct,0.73382,0.7305258,0.70265794,0.0032942295,0.031162083,0.71015465,0.018679706,1.0045094,,,,,,,,,
per_query,982.0,True,True,SC Rank-1 correct,0.741569,0.7278414,0.6897401,0.013727605,0.05182886,0.70424986,0.025511213,1.0188607,,,,,,,,,
per_query,983.0,True,True,SC Rank-1 correct,0.6913956,0.6854492,0.660006,0.005946398,0.031389594,0.66491467,0.02016918,1.0086752,,,,,,,,,
per_query,984.0,True,True,SC Rank-1 correct,0.67902213,0.6598787,0.6587579,0.019143462,0.020264208,0.6550511,0.015248972,1.0290105,,,,,,,,,
per_query,985.0,True,True,SC Rank-1 correct,0.66100603,0.6440646,0.62554044,0.016941428,0.035465598,0.6346941,0.015727436,1.0263039,,,,,,,,,
per_query,986.0,True,True,SC Rank-1 correct,0.7156031,0.6893776,0.6610202,0.026225507,0.054582894,0.6729533,0.026361465,1.0380423,,,,,,,,,
per_query,987.0,True,True,SC Rank-1 correct,0.66195154,0.64484173,0.6259852,0.017109811,0.035966337,0.63352025,0.017658165,1.0265334,,,,,,,,,
per_query,988.0,True,True,SC Rank-1 correct,0.7077802,0.67741066,0.6601181,0.03036952,0.04766208,0.6638349,0.02674685,1.0448318,,,,,,,,,
per_query,989.0,True,True,SC Rank-1 correct,0.7034552,0.69584453,0.69074994,0.0076106787,0.0127052665,0.68591166,0.016023504,1.0109373,,,,,,,,,
per_query,990.0,True,True,SC Rank-1 correct,0.7938732,0.7798759,0.74123526,0.013997316,0.052637935,0.75193113,0.030503597,1.0179482,,,,,,,,,
per_query,991.0,True,True,SC Rank-1 correct,0.8574438,0.8215891,0.784536,0.035854697,0.072907805,0.7977214,0.038395002,1.0436406,,,,,,,,,
per_query,992.0,True,True,SC Rank-1 correct,0.85412496,0.85367495,0.81178164,0.00045001507,0.04234332,0.81394035,0.03960844,1.0005271,,,,,,,,,
per_query,993.0,True,True,SC Rank-1 correct,0.9194695,0.8692127,0.86626995,0.05025679,0.05319953,0.8534805,0.04301651,1.0578188,,,,,,,,,
per_query,994.0,True,True,SC Rank-1 correct,0.8639845,0.84747374,0.8318383,0.016510785,0.032146215,0.8361826,0.017499687,1.0194824,,,,,,,,,
per_query,995.0,True,True,SC Rank-1 correct,0.9052616,0.8831873,0.8744422,0.022074282,0.030819356,0.8682617,0.025768898,1.0249939,,,,,,,,,
per_query,996.0,True,True,SC Rank-1 correct,0.85606027,0.85466295,0.8544425,0.0013973117,0.0016177893,0.84975004,0.0066096503,1.001635,,,,,,,,,
per_query,997.0,True,True,SC Rank-1 correct,0.8367737,0.81267,0.81222945,0.024103701,0.024544239,0.8145002,0.011680665,1.0296599,,,,,,,,,
per_query,998.0,True,True,SC Rank-1 correct,0.8285816,0.8170861,0.7944834,0.011495471,0.03409815,0.7986778,0.023731122,1.0140688,,,,,,,,,
per_query,999.0,True,True,SC Rank-1 correct,0.8263012,0.78980935,0.7847028,0.03649187,0.04159844,0.79344827,0.016616609,1.0462034,,,,,,,,,
per_query,1000.0,True,True,SC Rank-1 correct,0.7977821,0.77701735,0.7442364,0.020764768,0.053545713,0.74952316,0.033453297,1.0267237,,,,,,,,,
per_query,1001.0,True,True,SC Rank-1 correct,0.8010231,0.8004073,0.7921989,0.0006158352,0.008824229,0.785183,0.017990962,1.0007694,,,,,,,,,
per_query,1002.0,True,True,SC Rank-1 correct,0.80680937,0.8009291,0.79201317,0.0058802366,0.014796197,0.79002655,0.013312893,1.0073417,,,,,,,,,
per_query,1003.0,True,True,SC Rank-1 correct,0.83713156,0.80579126,0.7727849,0.0313403,0.06434667,0.7912702,0.02662686,1.0388938,,,,,,,,,
per_query,1004.0,True,True,SC Rank-1 correct,0.78906006,0.78606653,0.7851155,0.002993524,0.003944576,0.78239363,0.0068056057,1.0038083,,,,,,,,,
per_query,1005.0,True,True,SC Rank-1 correct,0.85754555,0.7984873,0.79146284,0.05905825,0.066082716,0.7954289,0.03550163,1.0739627,,,,,,,,,
per_query,1006.0,True,True,SC Rank-1 correct,0.8060303,0.8017724,0.7806154,0.004257858,0.025414884,0.7792339,0.02244146,1.0053105,,,,,,,,,
per_query,1007.0,True,True,SC Rank-1 correct,0.8011822,0.79346055,0.760888,0.0077216625,0.04029423,0.7660333,0.027069354,1.0097317,,,,,,,,,
per_query,1008.0,True,True,SC Rank-1 correct,0.7257566,0.72414696,0.7188604,0.0016096234,0.006896198,0.7110911,0.015704716,1.0022228,,,,,,,,,
per_query,1009.0,True,True,SC Rank-1 correct,0.7359756,0.71245235,0.712004,0.023523271,0.023971617,0.71305335,0.012316122,1.0330173,,,,,,,,,
per_query,1010.0,True,True,SC Rank-1 correct,0.7330091,0.7242984,0.71653926,0.008710682,0.016469836,0.7117819,0.016561776,1.0120264,,,,,,,,,
per_query,1011.0,True,True,SC Rank-1 correct,0.7217301,0.70764416,0.7054792,0.0140859485,0.016250908,0.70191854,0.015747556,1.0199054,,,,,,,,,
per_query,1012.0,True,True,SC Rank-1 correct,0.71832067,0.7180561,0.7065371,0.00026458502,0.01178354,0.69637746,0.022557752,1.0003685,,,,,,,,,
per_query,1013.0,True,True,SC Rank-1 correct,0.7545562,0.7435574,0.738297,0.0109987855,0.016259193,0.72533035,0.025220977,1.0147921,,,,,,,,,
per_query,1014.0,True,True,SC Rank-1 correct,0.7249445,0.71542126,0.7015627,0.009523213,0.02338177,0.70735,0.011279937,1.0133114,,,,,,,,,
per_query,1015.0,True,True,SC Rank-1 correct,0.71886027,0.71194696,0.68311316,0.0069133043,0.03574711,0.6918925,0.019688882,1.0097104,,,,,,,,,
per_query,1016.0,True,True,SC Rank-1 correct,0.70787716,0.68644774,0.68563783,0.02142942,0.022239327,0.6834623,0.016307926,1.0312178,,,,,,,,,
per_query,1017.0,True,True,SC Rank-1 correct,0.6918797,0.6798876,0.67365354,0.011992097,0.018226147,0.6738732,0.01279275,1.0176383,,,,,,,,,
per_query,1018.0,True,True,SC Rank-1 correct,0.68282545,0.681629,0.67742425,0.001196444,0.005401194,0.6766929,0.005816241,1.0017552,,,,,,,,,
per_query,1019.0,True,True,SC Rank-1 correct,0.7031425,0.6985066,0.68106264,0.00463593,0.022079885,0.68728906,0.011268306,1.0066369,,,,,,,,,
per_query,1020.0,True,True,SC Rank-1 correct,0.69966626,0.6949372,0.6842246,0.0047290325,0.015441656,0.6827183,0.013720984,1.006805,,,,,,,,,
per_query,1021.0,True,True,SC Rank-1 correct,0.67847306,0.6674432,0.66148996,0.0110298395,0.016983092,0.6640502,0.008285216,1.0165255,,,,,,,,,
per_query,1022.0,True,True,SC Rank-1 correct,0.6860061,0.6835075,0.6769193,0.0024986267,0.009086847,0.6741144,0.011310733,1.0036556,,,,,,,,,
per_query,1023.0,True,True,SC Rank-1 correct,0.7232206,0.72298384,0.72078484,0.00023674965,0.0024357438,0.7067755,0.022103267,1.0003275,,,,,,,,,
per_query,1024.0,True,True,SC Rank-1 correct,0.73142225,0.7104183,0.68829244,0.021003962,0.0431298,0.6915116,0.027540699,1.0295656,,,,,,,,,
per_query,1025.0,True,True,SC Rank-1 correct,0.8058034,0.7812296,0.73993284,0.024573803,0.06587058,0.74430424,0.044206742,1.0314553,,,,,,,,,
per_query,1026.0,True,True,SC Rank-1 correct,0.75361264,0.73908925,0.7147529,0.014523387,0.038859725,0.72516453,0.018035859,1.0196503,,,,,,,,,
per_query,1027.0,True,True,SC Rank-1 correct,0.81898904,0.7812478,0.7511444,0.037741244,0.06784463,0.7531161,0.043290447,1.048309,,,,,,,,,
per_query,1028.0,True,True,SC Rank-1 correct,0.83263606,0.80349725,0.7971406,0.029138803,0.03549546,0.7785035,0.042306837,1.036265,,,,,,,,,
per_query,1029.0,True,True,SC Rank-1 correct,0.8083754,0.76714,0.7489727,0.041235447,0.059402704,0.7620396,0.024974605,1.0537522,,,,,,,,,
per_query,1030.0,True,True,SC Rank-1 correct,0.8796372,0.818383,0.8158021,0.061254203,0.063835084,0.8033139,0.049090166,1.0748478,,,,,,,,,
per_query,1031.0,True,True,SC Rank-1 correct,0.8316025,0.8200465,0.75143796,0.011556029,0.08016455,0.76511514,0.052470583,1.014092,,,,,,,,,
per_query,1032.0,True,True,SC Rank-1 correct,0.8311182,0.78195083,0.777247,0.049167395,0.053871214,0.77319545,0.03450882,1.0628779,,,,,,,,,
per_query,1033.0,True,True,SC Rank-1 correct,0.7945965,0.76588064,0.74380374,0.028715849,0.050792754,0.74323475,0.034474887,1.037494,,,,,,,,,
per_query,1034.0,True,True,SC Rank-1 correct,0.77940893,0.7622871,0.75154746,0.017121851,0.027861476,0.7484893,0.022228697,1.0224612,,,,,,,,,
per_query,1035.0,True,True,SC Rank-1 correct,0.8350834,0.8324029,0.76518714,0.00268054,0.06989628,0.7791389,0.04640182,1.0032202,,,,,,,,,
per_query,1036.0,True,True,SC Rank-1 correct,0.83544683,0.80444264,0.7826799,0.03100419,0.05276692,0.7914251,0.026778013,1.0385412,,,,,,,,,
per_query,1037.0,True,True,SC Rank-1 correct,0.8222317,0.80860734,0.8012358,0.01362437,0.020995915,0.79372305,0.02357729,1.0168492,,,,,,,,,
per_query,1038.0,True,True,SC Rank-1 correct,0.83786255,0.8069675,0.7837581,0.030895054,0.054104447,0.78754884,0.032102212,1.0382854,,,,,,,,,
per_query,1039.0,True,True,SC Rank-1 correct,0.81918496,0.8064318,0.7733855,0.012753189,0.045799434,0.78416705,0.02437359,1.0158143,,,,,,,,,
per_query,1040.0,True,True,SC Rank-1 correct,0.8032443,0.7867803,0.78566813,0.016463995,0.017576158,0.78445625,0.012353932,1.0209258,,,,,,,,,
per_query,1041.0,True,True,SC Rank-1 correct,0.8482041,0.8209625,0.81795657,0.027241588,0.03024751,0.80389464,0.0328321,1.0331825,,,,,,,,,
per_query,1042.0,True,True,SC Rank-1 correct,0.8377034,0.8353746,0.829507,0.002328813,0.0081964135,0.8251567,0.0121421395,1.0027877,,,,,,,,,
per_query,1043.0,True,True,SC Rank-1 correct,0.8489844,0.83682156,0.8367879,0.012162864,0.012196541,0.8316377,0.012520558,1.0145346,,,,,,,,,
per_query,1044.0,True,True,SC Rank-1 correct,0.86130255,0.83258986,0.81734324,0.02871269,0.04395932,0.82563716,0.019951252,1.0344859,,,,,,,,,
per_query,1045.0,True,True,SC Rank-1 correct,0.8461235,0.82333624,0.8108028,0.022787273,0.0353207,0.806746,0.02702614,1.0276767,,,,,,,,,
per_query,1046.0,True,True,SC Rank-1 correct,0.80395967,0.7930985,0.78613514,0.010861158,0.01782453,0.7842415,0.015812336,1.0136946,,,,,,,,,
per_query,1047.0,True,True,SC Rank-1 correct,0.8277872,0.82613075,0.79853266,0.0016564727,0.029254556,0.80896604,0.014768188,1.0020051,,,,,,,,,
per_query,1048.0,True,True,SC Rank-1 correct,0.82954955,0.82355905,0.806366,0.005990505,0.023183525,0.8126734,0.011837241,1.0072739,,,,,,,,,
per_query,1049.0,True,True,SC Rank-1 correct,0.84010655,0.8186536,0.80014265,0.021452963,0.0399639,0.8073015,0.019792719,1.0262052,,,,,,,,,
per_query,1050.0,True,True,SC Rank-1 correct,0.83429724,0.7924384,0.78883183,0.041858852,0.04546541,0.7957086,0.019758413,1.0528228,,,,,,,,,
per_query,1051.0,True,True,SC Rank-1 correct,0.8755093,0.83801043,0.8359061,0.03749889,0.039603233,0.82553625,0.032932818,1.0447475,,,,,,,,,
per_query,1052.0,True,True,SC Rank-1 correct,0.89025724,0.85688484,0.82450724,0.033372402,0.06575,0.8387841,0.030759513,1.0389462,,,,,,,,,
per_query,1053.0,True,True,SC Rank-1 correct,0.84870523,0.80296177,0.80158365,0.045743465,0.047121584,0.8062488,0.022071624,1.0569685,,,,,,,,,
per_query,1054.0,True,True,SC Rank-1 correct,0.8662844,0.81867695,0.8022647,0.047607422,0.06401968,0.8085836,0.032781553,1.0581516,,,,,,,,,
per_query,1055.0,True,True,SC Rank-1 correct,0.9057602,0.82312673,0.79484826,0.082633495,0.110911965,0.81539166,0.04842442,1.1003897,,,,,,,,,
per_query,1056.0,True,True,SC Rank-1 correct,0.86282295,0.85646063,0.7701814,0.006362319,0.09264153,0.79810965,0.050961483,1.0074286,,,,,,,,,
per_query,1057.0,True,True,SC Rank-1 correct,0.8134393,0.7998324,0.7842514,0.013606906,0.029187918,0.79159987,0.013331175,1.0170122,,,,,,,,,
per_query,1058.0,True,True,SC Rank-1 correct,0.80292517,0.7950732,0.7710119,0.007851958,0.03191328,0.7720887,0.024133213,1.0098758,,,,,,,,,
per_query,1059.0,True,True,SC Rank-1 correct,0.83420646,0.7997495,0.75676036,0.03445697,0.0774461,0.7684747,0.04264747,1.0430847,,,,,,,,,
per_query,1060.0,True,True,SC Rank-1 correct,0.80311954,0.74902856,0.73432523,0.054090977,0.06879431,0.7397359,0.039193086,1.0722148,,,,,,,,,
per_query,1061.0,True,True,SC Rank-1 correct,0.7533563,0.72234887,0.7207397,0.03100741,0.032616556,0.7082027,0.031635363,1.0429258,,,,,,,,,
per_query,1062.0,True,True,SC Rank-1 correct,0.7233692,0.72013414,0.6420142,0.003235042,0.081354976,0.67239386,0.040381726,1.0044923,,,,,,,,,
per_query,1063.0,True,True,SC Rank-1 correct,0.7479642,0.71681607,0.66488564,0.031148136,0.08307856,0.6866607,0.0390362,1.0434535,,,,,,,,,
per_query,1064.0,True,True,SC Rank-1 correct,0.7397887,0.69613934,0.68753564,0.043649375,0.052253067,0.6768177,0.04191587,1.0627021,,,,,,,,,
per_query,1065.0,True,True,SC Rank-1 correct,0.6998291,0.69960344,0.63315046,0.00022566319,0.06667864,0.65349954,0.038646422,1.0003226,,,,,,,,,
per_query,1066.0,True,True,SC Rank-1 correct,0.7042293,0.6772384,0.6755059,0.02699089,0.028723419,0.6721801,0.01940997,1.0398543,,,,,,,,,
per_query,1067.0,True,True,SC Rank-1 correct,0.67638755,0.66667545,0.66277105,0.0097121,0.013616502,0.66253054,0.010339589,1.014568,,,,,,,,,
per_query,1068.0,True,True,SC Rank-1 correct,0.7547651,0.71059144,0.68398565,0.044173658,0.07077944,0.696075,0.03379646,1.0621647,,,,,,,,,
per_query,1069.0,True,True,SC Rank-1 correct,0.7415187,0.7358768,0.7178345,0.0056418777,0.023684204,0.70971996,0.028212136,1.0076668,,,,,,,,,
per_query,1070.0,True,True,SC Rank-1 correct,0.75648737,0.75234145,0.7244236,0.0041459203,0.032063782,0.7115277,0.042538103,1.0055107,,,,,,,,,
per_query,1071.0,True,True,SC Rank-1 correct,0.73938847,0.7308642,0.7098655,0.008524239,0.029522955,0.7005378,0.034068685,1.0116632,,,,,,,,,
per_query,1072.0,True,True,SC Rank-1 correct,0.7235045,0.7174065,0.7167001,0.0060979724,0.0068044066,0.7004487,0.027064342,1.0085,,,,,,,,,
per_query,1073.0,True,True,SC Rank-1 correct,0.7721222,0.7248582,0.71818966,0.04726398,0.053932548,0.71867573,0.030510314,1.0652045,,,,,,,,,
per_query,1074.0,True,True,SC Rank-1 correct,0.78588694,0.77574855,0.7163933,0.010138392,0.06949365,0.73700875,0.036378723,1.0130692,,,,,,,,,
per_query,1075.0,True,True,SC Rank-1 correct,0.7974584,0.7292855,0.72441876,0.06817293,0.07303965,0.73172843,0.034726165,1.093479,,,,,,,,,
per_query,1076.0,True,True,SC Rank-1 correct,0.7266023,0.716933,0.7115161,0.009669304,0.015086234,0.70509684,0.017132936,1.013487,,,,,,,,,
per_query,1077.0,True,True,SC Rank-1 correct,0.7895373,0.78298986,0.7422517,0.006547451,0.047285616,0.7523547,0.030370783,1.0083622,,,,,,,,,
per_query,1078.0,True,True,SC Rank-1 correct,0.815853,0.8075699,0.7493303,0.008283079,0.06652272,0.7712443,0.033261083,1.0102568,,,,,,,,,
per_query,1079.0,True,True,SC Rank-1 correct,0.8060953,0.7945484,0.75873554,0.01154691,0.047359765,0.76427865,0.031335704,1.0145327,,,,,,,,,
per_query,1080.0,True,True,SC Rank-1 correct,0.83442193,0.8289241,0.7729787,0.005497813,0.06144321,0.7898197,0.03521799,1.0066324,,,,,,,,,
per_query,1081.0,True,True,SC Rank-1 correct,0.8606245,0.8106126,0.75746,0.050011873,0.103164494,0.7870678,0.04270799,1.0616964,,,,,,,,,
per_query,1082.0,True,True,SC Rank-1 correct,0.8662497,0.8056638,0.79692537,0.060585856,0.069324315,0.79797363,0.04378205,1.0752,,,,,,,,,
per_query,1083.0,True,True,SC Rank-1 correct,0.82702404,0.78355926,0.76140016,0.04346478,0.06562388,0.7736618,0.029958613,1.055471,,,,,,,,,
per_query,1084.0,True,True,SC Rank-1 correct,0.8338369,0.8057515,0.748438,0.02808541,0.08539891,0.7686582,0.043504987,1.0348562,,,,,,,,,
per_query,1085.0,True,True,SC Rank-1 correct,0.82965827,0.807981,0.757585,0.021677256,0.07207328,0.77764225,0.034688786,1.0268289,,,,,,,,,
per_query,1086.0,True,True,SC Rank-1 correct,0.77561045,0.77186936,0.7681946,0.0037410855,0.007415831,0.7621292,0.0131435385,1.0048468,,,,,,,,,
per_query,1087.0,True,True,SC Rank-1 correct,0.80012923,0.7745875,0.7557205,0.025541723,0.04440874,0.758442,0.027049921,1.0329746,,,,,,,,,
per_query,1088.0,True,True,SC Rank-1 correct,0.7673071,0.7566238,0.74122345,0.010683298,0.026083648,0.7402717,0.020153949,1.0141197,,,,,,,,,
per_query,1089.0,True,True,SC Rank-1 correct,0.7733272,0.7677742,0.7504096,0.0055529475,0.022917569,0.7514965,0.01769203,1.0072325,,,,,,,,,
per_query,1090.0,True,True,SC Rank-1 correct,0.7887457,0.77774155,0.76231235,0.01100415,0.026433349,0.75598437,0.02648697,1.0141488,,,,,,,,,
per_query,1091.0,True,True,SC Rank-1 correct,0.7596307,0.7482582,0.7457652,0.011372507,0.013865471,0.7357005,0.019571636,1.0151986,,,,,,,,,
per_query,1092.0,True,True,SC Rank-1 correct,0.75855434,0.74236923,0.7152053,0.016185105,0.043349028,0.72745705,0.019686738,1.021802,,,,,,,,,
per_query,1093.0,True,True,SC Rank-1 correct,0.7398241,0.7254834,0.71152186,0.014340699,0.028302252,0.7177042,0.013400352,1.019767,,,,,,,,,
per_query,1094.0,True,True,SC Rank-1 correct,0.7369917,0.7173861,0.7045109,0.019605577,0.032480776,0.7078656,0.019205792,1.0273292,,,,,,,,,
per_query,1095.0,True,True,SC Rank-1 correct,0.743505,0.7283748,0.67218816,0.015130222,0.07131684,0.6930655,0.035647683,1.0207726,,,,,,,,,
per_query,1096.0,True,True,SC Rank-1 correct,0.6787362,0.6738649,0.66537076,0.004871309,0.0133654475,0.6678603,0.0072801947,1.0072289,,,,,,,,,
per_query,1097.0,True,True,SC Rank-1 correct,0.7149776,0.7116845,0.69693303,0.003293097,0.018044591,0.69983596,0.011850651,1.0046272,,,,,,,,,
per_query,1098.0,True,True,SC Rank-1 correct,0.7005954,0.6883407,0.68705755,0.012254655,0.013537824,0.6888606,0.006271159,1.0178032,,,,,,,,,
per_query,1099.0,True,True,SC Rank-1 correct,0.71572995,0.71216947,0.7036959,0.0035604835,0.012034059,0.70221555,0.011335554,1.0049995,,,,,,,,,
per_query,1100.0,True,True,SC Rank-1 correct,0.7455894,0.74443424,0.7272284,0.001155138,0.018360972,0.7218974,0.022055767,1.0015517,,,,,,,,,
per_query,1101.0,True,True,SC Rank-1 correct,0.7093636,0.69621,0.69342786,0.013153553,0.015935719,0.695902,0.0071201315,1.0188931,,,,,,,,,
per_query,1102.0,True,True,SC Rank-1 correct,0.73492974,0.72670776,0.720912,0.008221984,0.014017761,0.71918666,0.012490316,1.011314,,,,,,,,,
per_query,1103.0,True,True,SC Rank-1 correct,0.7288283,0.72081614,0.71748203,0.008012176,0.011346281,0.7171076,0.0074858293,1.0111154,,,,,,,,,
per_query,1104.0,True,True,SC Rank-1 correct,0.7250181,0.72172475,0.7072831,0.0032933354,0.017735004,0.7045133,0.017710445,1.0045631,,,,,,,,,
per_query,1105.0,True,True,SC Rank-1 correct,0.72817737,0.7233581,0.7083069,0.004819274,0.01987046,0.71341336,0.01034717,1.0066624,,,,,,,,,
per_query,1106.0,True,True,SC Rank-1 correct,0.71233195,0.70575345,0.69849545,0.006578505,0.013836503,0.69771767,0.011635776,1.0093212,,,,,,,,,
per_query,1107.0,True,True,SC Rank-1 correct,0.7562075,0.7038829,0.68733186,0.052324653,0.06887567,0.6988727,0.030780869,1.0743371,,,,,,,,,
per_query,1108.0,True,True,SC Rank-1 correct,0.75325257,0.7334717,0.7325602,0.019780874,0.020692348,0.7338156,0.010841764,1.0269688,,,,,,,,,
per_query,1109.0,True,True,SC Rank-1 correct,0.71917534,0.7165489,0.71595955,0.002626419,0.0032157898,0.71182805,0.008352716,1.0036653,,,,,,,,,
per_query,1110.0,True,True,SC Rank-1 correct,0.73949,0.7335725,0.71728945,0.0059174895,0.022200525,0.71990013,0.014478677,1.0080667,,,,,,,,,
per_query,1111.0,True,True,SC Rank-1 correct,0.755856,0.749436,0.7002141,0.0064199567,0.05564189,0.72067356,0.026190003,1.0085664,,,,,,,,,
per_query,1112.0,True,True,SC Rank-1 correct,0.7931917,0.7526176,0.74719024,0.040574074,0.046001434,0.7485985,0.02514061,1.0539106,,,,,,,,,
per_query,1113.0,True,True,SC Rank-1 correct,0.7826038,0.76540315,0.7556809,0.017200649,0.026922882,0.7568693,0.017582538,1.0224726,,,,,,,,,
per_query,1114.0,True,True,SC Rank-1 correct,0.75710166,0.744788,0.73692286,0.012313664,0.020178795,0.7399987,0.010026683,1.0165331,,,,,,,,,
per_query,1115.0,True,True,SC Rank-1 correct,0.75857425,0.7510355,0.7373858,0.007538736,0.021188438,0.74248374,0.01070776,1.0100378,,,,,,,,,
per_query,1116.0,True,True,SC Rank-1 correct,0.7689142,0.7406064,0.73029757,0.028307796,0.038616657,0.7383255,0.016244465,1.0382224,,,,,,,,,
per_query,1117.0,True,True,SC Rank-1 correct,0.76187927,0.7610858,0.74786466,0.00079345703,0.014014602,0.74766093,0.012569465,1.0010425,,,,,,,,,
per_query,1118.0,True,True,SC Rank-1 correct,0.7320497,0.727661,0.7252163,0.00438869,0.0068333745,0.7243022,0.0058500506,1.0060313,,,,,,,,,
per_query,1119.0,True,True,SC Rank-1 correct,0.7397077,0.73005325,0.72118056,0.009654462,0.01852715,0.72517985,0.008671868,1.0132244,,,,,,,,,
per_query,1120.0,True,True,SC Rank-1 correct,0.7559466,0.7399659,0.73697186,0.01598066,0.018974721,0.73734814,0.010692411,1.0215964,,,,,,,,,
per_query,1121.0,True,True,SC Rank-1 correct,0.75731647,0.7402859,0.73316705,0.017030597,0.024149418,0.7369794,0.011788742,1.0230055,,,,,,,,,
per_query,1122.0,True,True,SC Rank-1 correct,0.7873267,0.7544875,0.75251704,0.03283918,0.03480965,0.7565757,0.016579619,1.0435251,,,,,,,,,
