policy_family,visual_method,policy_id,sc_margin_quantile,sc_margin_threshold,visual_margin_quantile,visual_margin_threshold,delta_sc,viewpoint_proxy_max_deg,proxy_enabled,visual_invocation_count,visual_invocation_rate_all_queries,visual_invocation_rate_valid_queries,overrides,rescues,regressions,net_corrections,R@1,R@5,candidate_conditioned_R@1,candidate_conditioned_R@5,average_added_compute_ms,model_a_serial_latency_ms,model_b_parallel_latency_ms,per_trigger_extra_ms_temporal_cached,per_trigger_extra_ms_lazy
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.02_v90,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.02,90.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.02_v120,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.02,120.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.02_v180,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.02,180.0,True,20,0.01,0.00872885979268958,1,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.01_vq0.80_d0.05,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.05,,True,20,0.01,0.00872885979268958,1,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.05_v30,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.05,30.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.05_v60,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.05,60.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.05_v90,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.05,90.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.05_v120,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.05,120.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.05_v180,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.05,180.0,True,20,0.01,0.00872885979268958,1,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.01_vq0.80_d0.10,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.1,,True,20,0.01,0.00872885979268958,1,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.10_v30,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.1,30.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.10_v60,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.1,60.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.10_v90,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.1,90.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.10_v120,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.1,120.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.80_d0.10_v180,0.01,0.0001180130202556029,0.8,0.0026998664252460003,0.1,180.0,True,20,0.01,0.00872885979268958,1,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.01_vq0.90_d0.02,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.02,,True,20,0.01,0.00872885979268958,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.02_v30,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.02,30.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.02_v60,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.02,60.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.02_v90,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.02,90.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.02_v120,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.02,120.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.02_v180,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.02,180.0,True,20,0.01,0.00872885979268958,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.01_vq0.90_d0.05,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.05,,True,20,0.01,0.00872885979268958,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.05_v30,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.05,30.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.05_v60,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.05,60.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.05_v90,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.05,90.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.05_v120,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.05,120.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.05_v180,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.05,180.0,True,20,0.01,0.00872885979268958,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.01_vq0.90_d0.10,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.1,,True,20,0.01,0.00872885979268958,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.10_v30,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.1,30.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.10_v60,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.1,60.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.10_v90,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.1,90.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.10_v120,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.1,120.0,True,13,0.0065,0.006001091107474086,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0004188787823368329,155.88531417950782,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.01_vq0.90_d0.10_v180,0.01,0.0001180130202556029,0.9,0.011929630301892757,0.1,180.0,True,20,0.01,0.00872885979268958,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00064442889590282,155.88553972962137,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence,Cross-Max,P1_Cross-Max_scq0.02,0.02,0.0002147197665181011,,,,,True,40,0.02,0.018548827059465357,33,0,7,-7,0.9896344789961812,0.9961811238406983,0.9912568306010929,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.02_v30,0.02,0.0002147197665181011,,,,30.0,True,25,0.0125,0.012002182214948172,19,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.02_v60,0.02,0.0002147197665181011,,,,60.0,True,25,0.0125,0.012002182214948172,19,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.02_v90,0.02,0.0002147197665181011,,,,90.0,True,26,0.013,0.012547735951991271,20,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.02_v120,0.02,0.0002147197665181011,,,,120.0,True,26,0.013,0.012547735951991271,20,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.02_v180,0.02,0.0002147197665181011,,,,180.0,True,40,0.02,0.018548827059465357,33,0,7,-7,0.9896344789961812,0.9961811238406983,0.9912568306010929,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.02_vq0.50_d0.02,0.02,0.0002147197665181011,0.5,0.0,0.02,,True,40,0.02,0.018548827059465357,10,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.02_v30,0.02,0.0002147197665181011,0.5,0.0,0.02,30.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.02_v60,0.02,0.0002147197665181011,0.5,0.0,0.02,60.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.02_v90,0.02,0.0002147197665181011,0.5,0.0,0.02,90.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.02_v120,0.02,0.0002147197665181011,0.5,0.0,0.02,120.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.02_v180,0.02,0.0002147197665181011,0.5,0.0,0.02,180.0,True,40,0.02,0.018548827059465357,10,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.02_vq0.50_d0.05,0.02,0.0002147197665181011,0.5,0.0,0.05,,True,40,0.02,0.018548827059465357,11,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.05_v30,0.02,0.0002147197665181011,0.5,0.0,0.05,30.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.05_v60,0.02,0.0002147197665181011,0.5,0.0,0.05,60.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.05_v90,0.02,0.0002147197665181011,0.5,0.0,0.05,90.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.05_v120,0.02,0.0002147197665181011,0.5,0.0,0.05,120.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.05_v180,0.02,0.0002147197665181011,0.5,0.0,0.05,180.0,True,40,0.02,0.018548827059465357,11,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.02_vq0.50_d0.10,0.02,0.0002147197665181011,0.5,0.0,0.1,,True,40,0.02,0.018548827059465357,11,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.10_v30,0.02,0.0002147197665181011,0.5,0.0,0.1,30.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.10_v60,0.02,0.0002147197665181011,0.5,0.0,0.1,60.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.10_v90,0.02,0.0002147197665181011,0.5,0.0,0.1,90.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.10_v120,0.02,0.0002147197665181011,0.5,0.0,0.1,120.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.50_d0.10_v180,0.02,0.0002147197665181011,0.5,0.0,0.1,180.0,True,40,0.02,0.018548827059465357,11,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.02_vq0.70_d0.02,0.02,0.0002147197665181011,0.7,0.0,0.02,,True,40,0.02,0.018548827059465357,10,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.02_v30,0.02,0.0002147197665181011,0.7,0.0,0.02,30.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.02_v60,0.02,0.0002147197665181011,0.7,0.0,0.02,60.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.02_v90,0.02,0.0002147197665181011,0.7,0.0,0.02,90.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.02_v120,0.02,0.0002147197665181011,0.7,0.0,0.02,120.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.02_v180,0.02,0.0002147197665181011,0.7,0.0,0.02,180.0,True,40,0.02,0.018548827059465357,10,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.02_vq0.70_d0.05,0.02,0.0002147197665181011,0.7,0.0,0.05,,True,40,0.02,0.018548827059465357,11,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.05_v30,0.02,0.0002147197665181011,0.7,0.0,0.05,30.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.05_v60,0.02,0.0002147197665181011,0.7,0.0,0.05,60.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.05_v90,0.02,0.0002147197665181011,0.7,0.0,0.05,90.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.05_v120,0.02,0.0002147197665181011,0.7,0.0,0.05,120.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.05_v180,0.02,0.0002147197665181011,0.7,0.0,0.05,180.0,True,40,0.02,0.018548827059465357,11,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.02_vq0.70_d0.10,0.02,0.0002147197665181011,0.7,0.0,0.1,,True,40,0.02,0.018548827059465357,11,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.10_v30,0.02,0.0002147197665181011,0.7,0.0,0.1,30.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.10_v60,0.02,0.0002147197665181011,0.7,0.0,0.1,60.0,True,25,0.0125,0.012002182214948172,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.10_v90,0.02,0.0002147197665181011,0.7,0.0,0.1,90.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.10_v120,0.02,0.0002147197665181011,0.7,0.0,0.1,120.0,True,26,0.013,0.012547735951991271,9,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0008377575646736659,155.88573305829016,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.70_d0.10_v180,0.02,0.0002147197665181011,0.7,0.0,0.1,180.0,True,40,0.02,0.018548827059465357,11,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.02_vq0.80_d0.02,0.02,0.0002147197665181011,0.8,0.0026998664252460003,0.02,,True,40,0.02,0.018548827059465357,1,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.00128885779180564,155.88618415851727,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.02_vq0.80_d0.02_v30,0.02,0.0002147197665181011,0.8,0.0026998664252460003,0.02,30.0,True,25,0.0125,0.012002182214948172,0,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.000805536119878525,155.88570083684536,155.94933819031576,0.064442889590282,174.04676619934617
