policy_id,visual_method,visual_invocation_rate,SC_exhaustive_ms,model_A_added_visual_compute_ms_query,model_A_estimated_serial_latency_ms_query,model_B_estimated_parallel_latency_ms_query,model_B_visual_compute_utilization,crossmax_trigger_cost_cached_ms,crossmax_trigger_cost_lazy_ms
P4_Single RGB_scq0.10_vq0.90_d0.05_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.05_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.05_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.10_vq0.90_d0.10,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.10_v30,Single RGB,0.0415,155.88489530072547,1.4446407962678058,157.32953609699328,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.10_v60,Single RGB,0.0425,155.88489530072547,1.4794514178646205,157.3643467185901,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.10_v90,Single RGB,0.0435,155.88489530072547,1.514262039461435,157.39915734018692,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.10_v120,Single RGB,0.045,155.88489530072547,1.5664779718566568,157.45137327258215,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.10_vq0.90_d0.10_v180,Single RGB,0.1,155.88489530072547,3.48106215968146,159.36595746040695,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P1_Single RGB_scq0.20,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.20_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.20_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.20_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.20_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.20_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.50_d0.02,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.02_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.02_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.02_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.02_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.02_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.50_d0.05,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.05_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.05_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.05_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.05_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.05_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.50_d0.10,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.10_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.10_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.10_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.10_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.50_d0.10_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.70_d0.02,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.02_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.02_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.02_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.02_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.02_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.70_d0.05,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.05_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.05_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.05_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.05_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.05_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.70_d0.10,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.10_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.10_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.10_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.10_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.70_d0.10_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.80_d0.02,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.02_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.02_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.02_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.02_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.02_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.80_d0.05,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.05_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.05_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.05_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.05_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.05_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.80_d0.10,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.10_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.10_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.10_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.10_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.80_d0.10_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.90_d0.02,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.02_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.02_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.02_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.02_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.02_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.90_d0.05,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.05_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.05_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.05_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.05_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.05_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.20_vq0.90_d0.10,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.10_v30,Single RGB,0.077,155.88489530072547,2.680417862954724,158.5653131636802,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.10_v60,Single RGB,0.079,155.88489530072547,2.7500391061483533,158.63493440687384,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.10_v90,Single RGB,0.0815,155.88489530072547,2.83706566014039,158.72196096086586,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.10_v120,Single RGB,0.0845,155.88489530072547,2.941497524930834,158.8263928256563,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.20_vq0.90_d0.10_v180,Single RGB,0.2,155.88489530072547,6.96212431936292,162.8470196200884,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P1_Single RGB_scq0.30,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.30_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.30_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.30_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.30_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P3_Single RGB_scq0.30_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.50_d0.02,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.02_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.02_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.02_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.02_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.02_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.50_d0.05,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.05_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.05_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.05_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.05_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.05_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.50_d0.10,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.10_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.10_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.10_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.10_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.50_d0.10_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.70_d0.02,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.02_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.02_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.02_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.02_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.02_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.70_d0.05,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.05_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.05_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.05_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.05_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.05_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.70_d0.10,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.10_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.10_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.10_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.10_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.70_d0.10_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.80_d0.02,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.02_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.02_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.02_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.02_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.02_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.80_d0.05,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.05_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.05_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.05_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.05_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.05_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.80_d0.10,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.10_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.10_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.10_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.10_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.80_d0.10_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P2_Single RGB_scq0.30_vq0.90_d0.02,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.90_d0.02_v30,Single RGB,0.117,155.88489530072547,4.072842726827308,159.95773802755278,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.90_d0.02_v60,Single RGB,0.12,155.88489530072547,4.177274591617752,160.06216989234323,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.90_d0.02_v90,Single RGB,0.1225,155.88489530072547,4.264301145609788,160.14919644633525,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.90_d0.02_v120,Single RGB,0.127,155.88489530072547,4.420948942795454,160.30584424352094,155.8990522355889,1.0,34.8106215968146,34.8106215968146
P4_Single RGB_scq0.30_vq0.90_d0.02_v180,Single RGB,0.3,155.88489530072547,10.44318647904438,166.32808177976986,155.8990522355889,1.0,34.8106215968146,34.8106215968146
